# CS_ID, depth (m)
 1,    284.32
 2,    365.23
 3,    427.43
 4,    477.95
 5,    512.88
 6,    623.64
 7,    646.22
 8,    707.51
 9,    795.14
10,    849.14
11,    905.43
12,    947.90
