# CS_ID, depth (m)
 1,    262.84
 2,    327.33
 3,    431.23
 4,    493.29
 5,    504.87
 6,    578.01
 7,    683.90
 8,    735.35
 9,    755.54
10,    839.13
11,    918.23
12,    957.91
