# CS_ID, depth (m)
 1,    302.49
 2,    345.45
 3,    384.66
 4,    457.53
 5,    525.21
 6,    590.44
 7,    675.84
 8,    724.90
 9,    796.29
10,    822.81
11,    911.49
12,    963.82
