# CS_ID, depth (m)
 1,    307.78
 2,    324.78
 3,    393.16
 4,    439.07
 5,    525.53
 6,    620.98
 7,    633.36
 8,    717.98
 9,    796.69
10,    841.00
11,    885.83
12,    988.43
