# CS_ID, depth (m)
 1,    256.39
 2,    314.38
 3,    402.67
 4,    437.54
 5,    514.53
 6,    598.89
 7,    677.21
 8,    739.08
 9,    752.29
10,    835.79
11,    928.75
12,    938.48
