# CS_ID, depth (m)
 1,    274.02
 2,    351.55
 3,    381.57
 4,    473.95
 5,    547.41
 6,    592.30
 7,    645.33
 8,    728.72
 9,    758.07
10,    873.71
11,    880.96
12,    979.13
