# CS_ID, depth (m)
 1,    276.25
 2,    333.18
 3,    406.75
 4,    440.76
 5,    508.93
 6,    587.19
 7,    637.47
 8,    706.70
 9,    794.26
10,    867.99
11,    900.00
12,    950.77
