# CS_ID, depth (m)
 1,    255.18
 2,    359.79
 3,    376.78
 4,    488.73
 5,    558.74
 6,    616.84
 7,    646.32
 8,    701.75
 9,    777.03
10,    844.58
11,    917.04
12,    992.84
