# CS_ID, depth (m)
 1,    269.75
 2,    327.22
 3,    416.23
 4,    468.22
 5,    543.88
 6,    607.69
 7,    660.34
 8,    697.32
 9,    762.91
10,    857.26
11,    919.02
12,    949.67
