# CS_ID, depth (m)
 1,    298.24
 2,    361.13
 3,    391.83
 4,    482.68
 5,    553.99
 6,    614.00
 7,    640.34
 8,    732.32
 9,    754.54
10,    849.32
11,    924.56
12,    961.12
