# CS_ID, depth (m)
 1,    307.01
 2,    367.51
 3,    416.91
 4,    493.87
 5,    536.19
 6,    610.96
 7,    683.93
 8,    693.05
 9,    800.57
10,    815.14
11,    897.64
12,    972.49
