# CS_ID, depth (m)
 1,    274.67
 2,    341.32
 3,    409.37
 4,    498.76
 5,    557.54
 6,    622.49
 7,    627.92
 8,    729.20
 9,    796.45
10,    821.89
11,    906.89
12,    973.47
