# CS_ID, depth (m)
 1,    278.95
 2,    325.48
 3,    419.56
 4,    459.21
 5,    549.87
 6,    591.97
 7,    672.41
 8,    721.73
 9,    770.82
10,    866.69
11,    901.15
12,    988.50
