# CS_ID, depth (m)
 1,    310.98
 2,    317.64
 3,    404.44
 4,    472.59
 5,    506.02
 6,    613.94
 7,    682.97
 8,    716.96
 9,    791.17
10,    840.67
11,    921.58
12,    969.52
