# CS_ID, depth (m)
 1,    255.00
 2,    368.88
 3,    417.28
 4,    437.61
 5,    556.65
 6,    584.16
 7,    677.66
 8,    692.23
 9,    757.20
10,    844.22
11,    889.27
12,    943.31
