# CS_ID, depth (m)
 1,    259.56
 2,    335.27
 3,    417.23
 4,    463.12
 5,    509.94
 6,    581.56
 7,    653.41
 8,    689.05
 9,    799.61
10,    847.34
11,    884.48
12,    943.47
