# CS_ID, depth (m)
 1,    300.67
 2,    344.94
 3,    424.30
 4,    473.70
 5,    520.50
 6,    622.01
 7,    664.18
 8,    732.54
 9,    811.64
10,    854.85
11,    930.63
12,    971.89
