# CS_ID, depth (m)
 1,    298.57
 2,    337.05
 3,    412.79
 4,    440.70
 5,    559.10
 6,    592.09
 7,    666.29
 8,    711.32
 9,    768.28
10,    819.98
11,    898.68
12,    998.30
