# CS_ID, depth (m)
 1,    275.80
 2,    323.37
 3,    436.80
 4,    481.09
 5,    551.12
 6,    575.39
 7,    651.61
 8,    711.18
 9,    757.66
10,    858.15
11,    933.61
12,    963.51
