# CS_ID, depth (m)
 1,    273.25
 2,    338.80
 3,    430.74
 4,    487.83
 5,    560.48
 6,    613.91
 7,    666.58
 8,    728.71
 9,    765.26
10,    816.64
11,    906.64
12,    947.94
