# CS_ID, depth (m)
 1,    263.41
 2,    355.04
 3,    411.07
 4,    484.42
 5,    559.72
 6,    571.05
 7,    645.41
 8,    742.76
 9,    773.95
10,    850.66
11,    912.77
12,    965.11
