# CS_ID, depth (m)
 1,    257.19
 2,    353.97
 3,    429.88
 4,    491.12
 5,    520.63
 6,    570.12
 7,    660.92
 8,    697.70
 9,    805.13
10,    828.00
11,    910.88
12,    990.73
