# CS_ID, depth (m)
 1,    308.56
 2,    353.19
 3,    426.98
 4,    485.42
 5,    558.07
 6,    602.28
 7,    649.63
 8,    738.73
 9,    795.38
10,    853.50
11,    880.28
12,    993.70
