# CS_ID, depth (m)
 1,    263.52
 2,    324.79
 3,    428.67
 4,    447.90
 5,    556.65
 6,    577.59
 7,    633.50
 8,    696.18
 9,    806.87
10,    839.63
11,    880.05
12,    946.77
