# CS_ID, depth (m)
 1,    292.11
 2,    359.59
 3,    413.74
 4,    481.94
 5,    542.86
 6,    577.67
 7,    653.49
 8,    717.46
 9,    769.80
10,    829.88
11,    925.39
12,    959.70
