# CS_ID, depth (m)
 1,    306.98
 2,    366.83
 3,    403.85
 4,    448.54
 5,    511.88
 6,    584.93
 7,    646.83
 8,    730.82
 9,    792.50
10,    825.41
11,    876.71
12,    976.70
