# CS_ID, depth (m)
 1,    262.39
 2,    340.09
 3,    397.84
 4,    466.30
 5,    551.92
 6,    576.53
 7,    668.71
 8,    697.11
 9,    808.08
10,    845.76
11,    929.86
12,    992.47
