# CS_ID, depth (m)
 1,    279.41
 2,    350.64
 3,    418.38
 4,    443.77
 5,    547.09
 6,    585.55
 7,    669.44
 8,    703.61
 9,    806.70
10,    842.76
11,    921.46
12,    964.63
