# CS_ID, depth (m)
 1,    269.07
 2,    341.27
 3,    385.31
 4,    454.92
 5,    510.20
 6,    578.93
 7,    678.79
 8,    746.39
 9,    791.55
10,    866.96
11,    930.63
12,    942.00
