# CS_ID, depth (m)
 1,    297.13
 2,    360.88
 3,    384.32
 4,    480.07
 5,    528.22
 6,    623.73
 7,    653.69
 8,    738.68
 9,    809.46
10,    833.26
11,    885.74
12,    996.48
