# CS_ID, depth (m)
 1,    297.77
 2,    327.52
 3,    407.89
 4,    492.76
 5,    504.60
 6,    609.13
 7,    628.57
 8,    689.04
 9,    798.04
10,    862.26
11,    897.80
12,    961.76
