# CS_ID, depth (m)
 1,    263.55
 2,    363.38
 3,    396.72
 4,    492.21
 5,    542.80
 6,    618.55
 7,    650.22
 8,    741.24
 9,    759.54
10,    831.40
11,    918.54
12,    974.33
