# CS_ID, depth (m)
 1,    294.71
 2,    321.10
 3,    401.59
 4,    454.68
 5,    503.20
 6,    571.15
 7,    685.79
 8,    726.90
 9,    791.81
10,    865.52
11,    929.63
12,    982.86
