# CS_ID, depth (m)
 1,    287.64
 2,    316.64
 3,    422.04
 4,    472.96
 5,    548.19
 6,    610.79
 7,    664.52
 8,    701.95
 9,    783.03
10,    858.28
11,    905.16
12,    979.14
