# CS_ID, depth (m)
 1,    299.76
 2,    372.99
 3,    422.76
 4,    470.41
 5,    558.68
 6,    577.61
 7,    628.43
 8,    732.57
 9,    752.22
10,    832.85
11,    905.49
12,    963.56
