# CS_ID, depth (m)
 1,    266.45
 2,    345.00
 3,    429.88
 4,    497.22
 5,    520.32
 6,    574.69
 7,    664.66
 8,    745.16
 9,    766.53
10,    822.78
11,    933.06
12,    978.53
