# CS_ID, depth (m)
 1,    256.96
 2,    369.85
 3,    385.21
 4,    470.17
 5,    541.14
 6,    614.64
 7,    647.84
 8,    749.92
 9,    779.99
10,    829.53
11,    916.88
12,    955.65
