# CS_ID, depth (m)
 1,    288.59
 2,    372.96
 3,    384.83
 4,    470.42
 5,    509.15
 6,    591.19
 7,    666.68
 8,    710.33
 9,    796.32
10,    826.34
11,    885.02
12,    993.02
