# CS_ID, depth (m)
 1,    289.45
 2,    357.88
 3,    410.20
 4,    450.63
 5,    519.37
 6,    613.55
 7,    631.62
 8,    694.39
 9,    808.20
10,    860.03
11,    914.80
12,    976.55
