# CS_ID, depth (m)
 1,    305.50
 2,    338.01
 3,    391.48
 4,    495.62
 5,    552.01
 6,    562.78
 7,    674.53
 8,    708.47
 9,    785.04
10,    815.89
11,    903.86
12,    968.14
