# CS_ID, depth (m)
 1,    255.21
 2,    358.08
 3,    431.15
 4,    462.81
 5,    516.60
 6,    565.23
 7,    630.93
 8,    694.47
 9,    799.01
10,    851.09
11,    926.31
12,    941.24
