# CS_ID, depth (m)
 1,    265.94
 2,    320.43
 3,    423.93
 4,    466.97
 5,    534.11
 6,    609.91
 7,    666.37
 8,    700.48
 9,    765.93
10,    869.92
11,    904.23
12,    967.77
