# CS_ID, depth (m)
 1,    267.76
 2,    370.04
 3,    402.96
 4,    463.25
 5,    550.16
 6,    577.20
 7,    675.55
 8,    694.44
 9,    803.87
10,    865.34
11,    914.91
12,    964.28
