# CS_ID, depth (m)
 1,    307.47
 2,    353.82
 3,    415.68
 4,    437.64
 5,    504.91
 6,    597.65
 7,    683.20
 8,    687.87
 9,    795.18
10,    830.63
11,    914.75
12,    973.51
