# CS_ID, depth (m)
 1,    311.68
 2,    354.94
 3,    423.84
 4,    484.43
 5,    502.46
 6,    617.80
 7,    668.96
 8,    692.52
 9,    771.09
10,    838.92
11,    913.94
12,    989.75
