# CS_ID, depth (m)
 1,    297.70
 2,    343.97
 3,    426.04
 4,    453.56
 5,    530.55
 6,    562.86
 7,    684.54
 8,    698.89
 9,    777.58
10,    831.59
11,    922.25
12,    999.47
