# CS_ID, depth (m)
 1,    267.27
 2,    336.51
 3,    429.28
 4,    496.58
 5,    545.95
 6,    610.48
 7,    646.24
 8,    749.98
 9,    775.64
10,    818.20
11,    919.97
12,    939.91
