# CS_ID, depth (m)
 1,    299.11
 2,    366.80
 3,    402.40
 4,    481.68
 5,    558.23
 6,    610.17
 7,    635.39
 8,    735.35
 9,    788.02
10,    841.61
11,    924.70
12,    976.11
