# CS_ID, depth (m)
 1,    266.26
 2,    358.10
 3,    418.74
 4,    450.86
 5,    541.41
 6,    578.32
 7,    656.54
 8,    720.61
 9,    751.85
10,    851.10
11,    925.84
12,    943.89
