# CS_ID, depth (m)
 1,    304.97
 2,    327.53
 3,    395.37
 4,    470.13
 5,    522.72
 6,    583.39
 7,    634.43
 8,    708.25
 9,    812.31
10,    859.93
11,    887.09
12,    972.23
