# CS_ID, depth (m)
 1,    289.97
 2,    330.79
 3,    380.24
 4,    495.03
 5,    527.91
 6,    594.96
 7,    638.63
 8,    721.56
 9,    760.49
10,    844.24
11,    879.99
12,    978.26
