# CS_ID, depth (m)
 1,    309.82
 2,    314.26
 3,    429.39
 4,    451.87
 5,    507.09
 6,    584.84
 7,    663.68
 8,    697.04
 9,    772.61
10,    864.36
11,    899.09
12,    960.16
