# CS_ID, depth (m)
 1,    301.95
 2,    326.44
 3,    416.67
 4,    443.06
 5,    534.55
 6,    565.75
 7,    634.61
 8,    734.94
 9,    762.69
10,    856.84
11,    927.09
12,    956.48
