# CS_ID, depth (m)
 1,    304.45
 2,    339.45
 3,    398.20
 4,    479.20
 5,    521.43
 6,    594.01
 7,    668.56
 8,    733.73
 9,    792.55
10,    838.59
11,    925.04
12,    997.88
