# CS_ID, depth (m)
 1,    270.64
 2,    319.91
 3,    384.47
 4,    480.47
 5,    540.61
 6,    568.21
 7,    687.40
 8,    723.05
 9,    781.92
10,    846.79
11,    875.09
12,    975.84
