# CS_ID, depth (m)
 1,    269.28
 2,    325.71
 3,    430.42
 4,    460.37
 5,    541.06
 6,    620.83
 7,    645.70
 8,    719.04
 9,    755.21
10,    836.07
11,    881.56
12,    979.60
