# CS_ID, depth (m)
 1,    300.98
 2,    319.59
 3,    419.33
 4,    439.00
 5,    515.52
 6,    611.42
 7,    661.50
 8,    695.42
 9,    804.28
10,    863.04
11,    917.02
12,    984.35
