# CS_ID, depth (m)
 1,    259.81
 2,    364.95
 3,    415.78
 4,    450.36
 5,    519.22
 6,    614.04
 7,    664.26
 8,    724.56
 9,    787.40
10,    833.90
11,    902.19
12,    954.78
