# CS_ID, depth (m)
 1,    257.39
 2,    348.57
 3,    428.32
 4,    451.62
 5,    559.18
 6,    607.82
 7,    668.71
 8,    746.32
 9,    795.79
10,    856.89
11,    883.97
12,    958.16
