# CS_ID, depth (m)
 1,    300.11
 2,    349.60
 3,    401.12
 4,    447.77
 5,    505.66
 6,    597.51
 7,    682.17
 8,    689.58
 9,    786.82
10,    821.16
11,    891.80
12,    969.08
