# CS_ID, depth (m)
 1,    279.51
 2,    356.45
 3,    396.29
 4,    477.58
 5,    531.24
 6,    562.75
 7,    682.61
 8,    748.00
 9,    770.94
10,    829.74
11,    913.55
12,    938.63
