# CS_ID, depth (m)
 1,    264.99
 2,    335.40
 3,    424.33
 4,    469.54
 5,    502.30
 6,    572.98
 7,    654.22
 8,    692.60
 9,    791.78
10,    840.38
11,    886.59
12,    949.01
