# CS_ID, depth (m)
 1,    303.76
 2,    338.35
 3,    420.70
 4,    459.25
 5,    512.08
 6,    583.70
 7,    674.42
 8,    720.53
 9,    791.41
10,    818.92
11,    910.83
12,    970.97
