# CS_ID, depth (m)
 1,    260.58
 2,    363.27
 3,    401.47
 4,    442.63
 5,    528.13
 6,    617.40
 7,    644.08
 8,    693.48
 9,    785.94
10,    814.94
11,    882.02
12,    964.83
